workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPriceRounded, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9,  probOpinion, order, buyer, 
A2SNX0RFIPIO60, F, English, 4, 45, 16, watch, sharp, 50, 53, 0.25, 1, 0.1, 0.1, 0.025, 0, 0, 0.025, 0, 0, 0.75, 1, Patrick, 
A2SNX0RFIPIO60, F, English, 4, 45, 19, watch, sharp, 5000, 5002, 0.6, 0.625, 0.425, 0.425, 0.425, 0.225, 0.275, 0.65, 0.025, 0.025, 0.65, 2, Steve, 
A2SNX0RFIPIO60, F, English, 4, 45, 5, electric kettle, round, 10000, 10000, 0.9, 0.875, 0.3, 0.325, 0.1, 0, 0.025, 0.025, 0.075, 0.025, 1, 3, Eric, 
A2SNX0RFIPIO60, F, English, 4, 45, 24, laptop, round, 5000, 5000, 0.05, 0.05, 0.275, 0.375, 0.45, 0.675, 0.975, 0.825, 0.025, 0.025, 0.9, 4, Albert, 
A2SNX0RFIPIO60, F, English, 4, 45, 6, electric kettle, sharp, 50, 51, 0.9, 1, 0.225, 0.225, 0, 0.025, 0, 0.025, 0, 0.025, 0.25, 5, Frank, 
A2SNX0RFIPIO60, F, English, 4, 45, 10, electric kettle, sharp, 10000, 10002, 0.875, 0.875, 0.7, 0.7, 0.25, 0.25, 0.025, 0.025, 0.025, 0.025, 1, 6, Jake, 
A2SNX0RFIPIO60, F, English, 4, 45, 8, electric kettle, sharp, 1000, 1003, 0.775, 0.775, 0.625, 0.625, 0.25, 0.25, 0.025, 0.025, 0.025, 0.025, 0.95, 7, Harry, 
A2SNX0RFIPIO60, F, English, 4, 45, 25, laptop, round, 10000, 10000, 0.275, 0.275, 0.675, 0.7, 0.8, 0.825, 0.4, 0.425, 0.1, 0.125, 1, 8, Barry, 
A2SNX0RFIPIO60, F, English, 4, 45, 29, laptop, sharp, 5000, 5002, 0.1, 0.125, 0.275, 0.275, 0.675, 0.7, 0.85, 0.875, 0, 0.025, 0.975, 9, Fred, 
A2SNX0RFIPIO60, F, English, 4, 45, 21, laptop, round, 50, 50, 0.25, 0.25, 0.75, 0.75, 0.775, 0.8, 0.275, 0.275, 0.125, 0.15, 0.125, 10, Victor, 
A2SNX0RFIPIO60, F, English, 4, 45, 4, electric kettle, round, 5000, 5000, 0.775, 0.775, 0.7, 0.7, 0.25, 0.25, 0.1, 0.125, 0.025, 0.025, 1, 11, David, 
A2SNX0RFIPIO60, F, English, 4, 45, 7, electric kettle, sharp, 500, 502, 0.325, 0.325, 0.775, 0.8, 0.225, 0.25, 0.025, 0.025, 0.025, 0, 0.85, 12, George, 
A2SNX0RFIPIO60, F, English, 4, 45, 18, watch, sharp, 1000, 998, 0.625, 0.65, 0.675, 0.7, 0.3, 0.875, 0.025, 0, 0.025, 0, 0.825, 13, Robert, 
A2SNX0RFIPIO60, F, English, 4, 45, 20, watch, sharp, 10000, 10001, 0.75, 0.75, 0.25, 0.275, 0.25, 0.3, 0.275, 0.275, 0.25, 0.75, 1, 14, Tom, 
A2SNX0RFIPIO60, F, English, 4, 45, 11, watch, round, 50, 50, 1, 0.775, 0.25, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.625, 15, Kenneth, 
A7RDB0A0DO23C, M, english, 4, 55, 3, electric kettle, round, 1000, 1000, 0.175, 0.15, 0.15, 0.15, 0.775, 0.9, 0, 0, 0, 0, 0.75, 1, Calvin, 
A7RDB0A0DO23C, M, english, 4, 55, 16, watch, sharp, 50, 52, 0.725, 0.825, 0, 0, 0, 0, 0, 0, 0, 0, 0.575, 2, Patrick, 
A7RDB0A0DO23C, M, english, 4, 55, 11, watch, round, 50, 50, 0.725, 0.725, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 3, Kenneth, 
A7RDB0A0DO23C, M, english, 4, 55, 17, watch, sharp, 500, 497, 0, 0, 0.75, 0.875, 0, 0, 0, 0, 0, 0, 0.75, 4, Quinn, 
A7RDB0A0DO23C, M, english, 4, 55, 6, electric kettle, sharp, 50, 51, 0.725, 0.875, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 5, Frank, 
A7RDB0A0DO23C, M, english, 4, 55, 10, electric kettle, sharp, 10000, 10001, 0, 0, 0, 0, 0, 0, 0, 0, 0.725, 0.9, 0.75, 6, Jake, 
A7RDB0A0DO23C, M, english, 4, 55, 7, electric kettle, sharp, 500, 497, 0, 0, 0.725, 0.9, 0, 0, 0, 0, 0, 0, 0.75, 7, George, 
A7RDB0A0DO23C, M, english, 4, 55, 25, laptop, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0.05, 0.05, 0.875, 0.875, 0.75, 8, Barry, 
A7RDB0A0DO23C, M, english, 4, 55, 13, watch, round, 1000, 1000, 0, 0, 0.05, 0.05, 0.9, 0.9, 0, 0, 0, 0, 0.75, 9, Matt, 
A7RDB0A0DO23C, M, english, 4, 55, 22, laptop, round, 500, 500, 0, 0, 0.85, 0.85, 0.075, 0.075, 0, 0, 0, 0, 0.575, 10, Winston, 
A7RDB0A0DO23C, M, english, 4, 55, 27, laptop, sharp, 500, 502, 0, 0, 0.85, 0.925, 0, 0, 0, 0, 0, 0, 0.625, 11, Daniel, 
A7RDB0A0DO23C, M, english, 4, 55, 12, watch, round, 500, 500, 0, 0, 0.9, 0.9, 0.05, 0.05, 0, 0, 0, 0, 0.675, 12, Luke, 
A7RDB0A0DO23C, M, english, 4, 55, 23, laptop, round, 1000, 1000, 0, 0, 0.1, 0.1, 0.825, 0.825, 0, 0, 0, 0, 0.55, 13, Zach, 
A7RDB0A0DO23C, M, english, 4, 55, 30, laptop, sharp, 10000, 10001, 0, 0, 0, 0, 0, 0, 0.05, 0.05, 0.9, 0.95, 0.75, 14, Gary, 
A7RDB0A0DO23C, M, english, 4, 55, 19, watch, sharp, 5000, 5002, 0, 0, 0, 0, 0, 0, 0.825, 0.9, 0, 0, 0.75, 15, Steve, 
A1QDUN5LA70IXL, F, English, 11, 35, 11, watch, round, 50, 50, 0.75, 0.225, 0, 0, 0, 0, 0, 0, 0, 0, 0.625, 1, Kenneth, 
A1QDUN5LA70IXL, F, English, 11, 35, 10, electric kettle, sharp, 10000, 10001, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.5, 1, 2, Jake, 
A1QDUN5LA70IXL, F, English, 11, 35, 16, watch, sharp, 50, 52, 0.5, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0.575, 3, Patrick, 
A1QDUN5LA70IXL, F, English, 11, 35, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.5, 1, 4, Eric, 
A1QDUN5LA70IXL, F, English, 11, 35, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 0.5, 0.5, 0, 0, 0, 0, 0.75, 5, Matt, 
A1QDUN5LA70IXL, F, English, 11, 35, 2, electric kettle, round, 500, 500, 0.025, 0, 0.5, 0.5, 0, 0, 0, 0, 0, 0, 0.925, 6, Bob, 
A1QDUN5LA70IXL, F, English, 11, 35, 6, electric kettle, sharp, 50, 52, 0.5, 0.5, 0.025, 0.025, 0, 0.025, 0, 0, 0.025, 0, 0.5, 7, Frank, 
A1QDUN5LA70IXL, F, English, 11, 35, 29, laptop, sharp, 5000, 4997, 0, 0, 0, 0, 0, 0, 0.5, 0.5, 0, 0, 0.775, 8, Fred, 
A1QDUN5LA70IXL, F, English, 11, 35, 20, watch, sharp, 10000, 9998, 0.025, 0.025, 0, 0.025, 0, 0, 0, 0, 0.5, 0.5, 1, 9, Tom, 
A1QDUN5LA70IXL, F, English, 11, 35, 8, electric kettle, sharp, 1000, 1002, 0, 0, 0, 0, 0.5, 0.5, 0, 0.025, 0, 0, 1, 10, Harry, 
A1QDUN5LA70IXL, F, English, 11, 35, 26, laptop, sharp, 50, 49, 0.5, 0.5, 0.5, 0.5, 0.125, 0.1, 0, 0, 0, 0.025, 0, 11, Charles, 
A1QDUN5LA70IXL, F, English, 11, 35, 28, laptop, sharp, 1000, 1003, 0, 0, 0, 0, 0.5, 0.5, 0, 0, 0, 0, 0.6, 12, Ethan, 
A1QDUN5LA70IXL, F, English, 11, 35, 15, watch, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.5, 1, 13, Owen, 
A1QDUN5LA70IXL, F, English, 11, 35, 30, laptop, sharp, 10000, 10003, 0, 0, 0.1, 0.075, 0.075, 0.075, 0.075, 0.075, 0.5, 0.5, 1, 14, Gary, 
A1QDUN5LA70IXL, F, English, 11, 35, 18, watch, sharp, 1000, 1001, 0, 0, 0.15, 0.15, 0.5, 0.5, 0, 0, 0, 0, 0.7, 15, Robert, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 22, laptop, round, 500, 500, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.25, 1, Winston, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 20, watch, sharp, 10000, 10002, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 0.75, 2, Tom, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 27, laptop, sharp, 500, 499, 0, 0, 0.475, 1, 0, 0, 0, 0, 0, 0, 0.25, 3, Daniel, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 1, 0.85, 0, 0, 0, 0, 0.75, 4, Matt, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 10, electric kettle, sharp, 10000, 10003, 0, 0, 0, 0, 0, 0, 0, 0.025, 0.725, 1, 0.875, 5, Jake, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 15, watch, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.9, 0.925, 6, Owen, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 4, electric kettle, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 1, 0.9, 0, 0, 0.725, 7, David, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0.025, 0, 0.025, 0, 0, 1, 0.925, 0.9, 8, Eric, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 3, electric kettle, round, 1000, 1000, 0, 0, 0, 0, 1, 0.9, 0, 0, 0, 0, 0.725, 9, Calvin, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 23, laptop, round, 1000, 1000, 0, 0, 0, 0, 1, 0.925, 0, 0, 0, 0, 0.725, 10, Zach, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 21, laptop, round, 50, 50, 1, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 11, Victor, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 19, watch, sharp, 5000, 4998, 0, 0.025, 0, 0, 0, 0, 0.925, 1, 0, 0, 0.75, 12, Steve, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 17, watch, sharp, 500, 501, 0, 0, 0.9, 1, 0, 0, 0, 0, 0.025, 0.025, 0.6, 13, Quinn, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 12, watch, round, 500, 500, 0.05, 0.025, 0.975, 0.925, 0.025, 0, 0, 0, 0, 0, 0.6, 14, Luke, 
A3B3AKQ9G1VX9J, M, English, 6, 35, 7, electric kettle, sharp, 500, 501, 0, 0.025, 0.9, 1, 0, 0, 0, 0, 0, 0, 0.575, 15, George, 
A2Z70GL7HTFFQR, M, english, 4, 25, 30, laptop, sharp, 10000, 10001, 0, 0, 0, 0.65, 0.975, 1, 1, 0.825, 0.9, 1, 0.35, 1, Gary, 
A2Z70GL7HTFFQR, M, english, 4, 25, 1, electric kettle, round, 50, 50, 1, 1, 0, 0, 0, 0, 0, 0.025, 0, 0, 0.025, 2, Alex, 
A2Z70GL7HTFFQR, M, english, 4, 25, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0.625, 0.625, 1, 1, 0.25, 3, Eric, 
A2Z70GL7HTFFQR, M, english, 4, 25, 3, electric kettle, round, 1000, 1000, 0, 0, 0.725, 0.725, 1, 1, 0, 0, 0, 0, 0.325, 4, Calvin, 
A2Z70GL7HTFFQR, M, english, 4, 25, 25, laptop, round, 10000, 10000, 0, 0, 0, 0.025, 0.025, 0, 0.475, 0.45, 1, 0.975, 0.275, 5, Barry, 
A2Z70GL7HTFFQR, M, english, 4, 25, 29, laptop, sharp, 5000, 5002, 0, 0, 0, 0, 0, 0, 0.975, 0.975, 0.025, 0, 0.375, 6, Fred, 
A2Z70GL7HTFFQR, M, english, 4, 25, 22, laptop, round, 500, 500, 0, 0, 1, 1, 0.3, 0.3, 0, 0, 0, 0, 0.25, 7, Winston, 
A2Z70GL7HTFFQR, M, english, 4, 25, 14, watch, round, 5000, 5000, 0, 0, 0, 0, 0.6, 0.575, 1, 1, 0, 0, 0.375, 8, Nathan, 
A2Z70GL7HTFFQR, M, english, 4, 25, 26, laptop, sharp, 50, 51, 1, 1, 0.225, 0.225, 0, 0, 0.025, 0, 0, 0, 0, 9, Charles, 
A2Z70GL7HTFFQR, M, english, 4, 25, 20, watch, sharp, 10000, 10001, 0, 0, 0, 0, 0, 0, 0.5, 0.5, 1, 1, 0.425, 10, Tom, 
A2Z70GL7HTFFQR, M, english, 4, 25, 16, watch, sharp, 50, 53, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, Patrick, 
A2Z70GL7HTFFQR, M, english, 4, 25, 21, laptop, round, 50, 50, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 12, Victor, 
A2Z70GL7HTFFQR, M, english, 4, 25, 19, watch, sharp, 5000, 5002, 0, 0, 0.175, 0.2, 0.45, 0.5, 1, 1, 0.425, 0.375, 0.5, 13, Steve, 
A2Z70GL7HTFFQR, M, english, 4, 25, 9, electric kettle, sharp, 5000, 4999, 0, 0, 0, 0, 0.5, 0.5, 1, 1, 0.375, 0.375, 0.525, 14, Ivan, 
A2Z70GL7HTFFQR, M, english, 4, 25, 10, electric kettle, sharp, 10000, 9997, 0, 0, 0, 0, 0, 0, 0.5, 0.5, 0.925, 0.9, 0.525, 15, Jake, 
A18TCR555RWUZV, M, English, 6, 35, 8, electric kettle, sharp, 1000, 997, 0, 0, 0, 0, 0.675, 1, 0, 0, 0, 0, 1, 1, Harry, 
A18TCR555RWUZV, M, English, 6, 35, 20, watch, sharp, 10000, 9999, 0, 0, 0, 0, 0, 0, 0, 0, 0.675, 1, 0.975, 2, Tom, 
A18TCR555RWUZV, M, English, 6, 35, 16, watch, sharp, 50, 52, 0.7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 3, Patrick, 
A18TCR555RWUZV, M, English, 6, 35, 2, electric kettle, round, 500, 500, 0, 0, 1, 0.825, 0, 0, 0, 0, 0, 0, 0.75, 4, Bob, 
A18TCR555RWUZV, M, English, 6, 35, 7, electric kettle, sharp, 500, 499, 0, 0, 0.8, 1, 0, 0, 0, 0, 0, 0, 0.775, 5, George, 
A18TCR555RWUZV, M, English, 6, 35, 15, watch, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.825, 1, 6, Owen, 
A18TCR555RWUZV, M, English, 6, 35, 1, electric kettle, round, 50, 50, 1, 0.875, 0, 0, 0, 0, 0, 0, 0, 0, 0.475, 7, Alex, 
A18TCR555RWUZV, M, English, 6, 35, 19, watch, sharp, 5000, 4997, 0, 0, 0, 0, 0, 0, 0.8, 1, 0, 0, 1, 8, Steve, 
A18TCR555RWUZV, M, English, 6, 35, 18, watch, sharp, 1000, 1002, 0, 0, 0, 0, 0.8, 1, 0, 0, 0, 0, 1, 9, Robert, 
A18TCR555RWUZV, M, English, 6, 35, 26, laptop, sharp, 50, 48, 0.8, 1, 0.25, 0.25, 0.175, 0.2, 0, 0, 0, 0, 0, 10, Charles, 
A18TCR555RWUZV, M, English, 6, 35, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0, 0.05, 0.075, 0, 0, 1, 0.85, 1, 11, Eric, 
A18TCR555RWUZV, M, English, 6, 35, 3, electric kettle, round, 1000, 1000, 0, 0, 0, 0, 1, 0.875, 0, 0, 0, 0, 0.95, 12, Calvin, 
A18TCR555RWUZV, M, English, 6, 35, 28, laptop, sharp, 1000, 997, 0, 0, 0, 0, 0.85, 1, 0, 0, 0, 0, 0.65, 13, Ethan, 
A18TCR555RWUZV, M, English, 6, 35, 25, laptop, round, 10000, 10000, 0, 0, 0, 0, 0.15, 0.1, 0.025, 0, 1, 0.8, 1, 14, Barry, 
A18TCR555RWUZV, M, English, 6, 35, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 1, 0.85, 0, 0, 0, 0, 1, 15, Matt, 
A2QASKZ48BAT2C, F, English, 8, 35, 19, watch, sharp, 5000, 4999, 0.225, 0.225, 0.8, 1, 0.5, 0.8, 0.5, 0.5, 0.2, 0.2, 0.75, 1, Steve, 
A2QASKZ48BAT2C, F, English, 8, 35, 9, electric kettle, sharp, 5000, 4999, 0.975, 0.975, 0, 0, 0.025, 0.025, 0.025, 0, 0, 0, 1, 2, Ivan, 
A2QASKZ48BAT2C, F, English, 8, 35, 26, laptop, sharp, 50, 53, 0.275, 0.275, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.2, 0.2, 0.25, 3, Charles, 
A2QASKZ48BAT2C, F, English, 8, 35, 22, laptop, round, 500, 500, 0.275, 0.25, 0.8, 0.8, 0.8, 0.8, 0.5, 0.45, 0.35, 0.325, 0.5, 4, Winston, 
A2QASKZ48BAT2C, F, English, 8, 35, 3, electric kettle, round, 1000, 1000, 0.65, 0.75, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.025, 1, 5, Calvin, 
A2QASKZ48BAT2C, F, English, 8, 35, 20, watch, sharp, 10000, 10003, 0.25, 0.275, 0.775, 0.8, 0.775, 0.8, 0.8, 0.8, 0.5, 0.5, 0.75, 6, Tom, 
A2QASKZ48BAT2C, F, English, 8, 35, 11, watch, round, 50, 50, 0.25, 0.25, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0, 7, Kenneth, 
A2QASKZ48BAT2C, F, English, 8, 35, 21, laptop, round, 50, 50, 0, 0, 0.75, 0.75, 0.75, 0.75, 0.5, 0.5, 0.35, 0.375, 0, 8, Victor, 
A2QASKZ48BAT2C, F, English, 8, 35, 16, watch, sharp, 50, 49, 0.275, 0.275, 0.75, 0.775, 0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.225, 9, Patrick, 
A2QASKZ48BAT2C, F, English, 8, 35, 25, laptop, round, 10000, 10000, 0.025, 0.025, 0.75, 0.775, 0.775, 0.75, 0.5, 0.5, 0.325, 0.325, 0.75, 10, Barry, 
A2QASKZ48BAT2C, F, English, 8, 35, 17, watch, sharp, 500, 501, 0.225, 0.25, 0.8, 0.8, 0.775, 0.775, 0.675, 0.675, 0.5, 0.5, 0.5, 11, Quinn, 
A2QASKZ48BAT2C, F, English, 8, 35, 27, laptop, sharp, 500, 503, 0.025, 0.025, 0.775, 0.775, 0.8, 0.775, 0.5, 0.5, 0.4, 0.5, 0.5, 12, Daniel, 
A2QASKZ48BAT2C, F, English, 8, 35, 10, electric kettle, sharp, 10000, 9999, 0.75, 0.775, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 1, 13, Jake, 
A2QASKZ48BAT2C, F, English, 8, 35, 8, electric kettle, sharp, 1000, 997, 0.775, 0.775, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, Harry, 
A2QASKZ48BAT2C, F, English, 8, 35, 12, watch, round, 500, 500, 0.25, 0.25, 0.8, 0.825, 0.775, 0.8, 0.5, 0.5, 0.425, 0.375, 0.5, 15, Luke, 
AYQRCZU44R04H, M, english, 4, 25, 12, watch, round, 500, 500, 0, 0, 1, 1, 0.275, 0.15, 0, 0, 0, 0, 0.75, 1, Luke, 
AYQRCZU44R04H, M, english, 4, 25, 15, watch, round, 10000, 10000, 0.25, 0.25, 0.4, 0.45, 0.45, 0.45, 0.65, 0.65, 0.75, 0.75, 0.75, 2, Owen, 
AYQRCZU44R04H, M, english, 4, 25, 24, laptop, round, 5000, 5000, 0, 0, 0.725, 0.725, 0.725, 0.725, 0.125, 0.125, 0, 0, 1, 3, Albert, 
AYQRCZU44R04H, M, english, 4, 25, 21, laptop, round, 50, 50, 0.125, 0.125, 0.575, 0.575, 0.35, 0.375, 0, 0, 0, 0, 0.25, 4, Victor, 
AYQRCZU44R04H, M, english, 4, 25, 4, electric kettle, round, 5000, 5000, 0.725, 0.725, 0.6, 0.575, 0, 0, 0, 0, 0, 0, 0.75, 5, David, 
AYQRCZU44R04H, M, english, 4, 25, 2, electric kettle, round, 500, 500, 0.675, 0.675, 0.7, 0.7, 0, 0, 0, 0, 0, 0, 0.75, 6, Bob, 
AYQRCZU44R04H, M, english, 4, 25, 25, laptop, round, 10000, 10000, 0.15, 0.15, 0.725, 0.725, 0.7, 0.7, 0.05, 0.05, 0, 0, 1, 7, Barry, 
AYQRCZU44R04H, M, english, 4, 25, 9, electric kettle, sharp, 5000, 4997, 0.7, 0.7, 0.625, 0.625, 0.05, 0.05, 0.05, 0.05, 0, 0, 0.75, 8, Ivan, 
AYQRCZU44R04H, M, english, 4, 25, 30, laptop, sharp, 10000, 10001, 0.05, 0.05, 0.75, 0.75, 0.75, 0.75, 0.05, 0.05, 0, 0, 1, 9, Gary, 
AYQRCZU44R04H, M, english, 4, 25, 27, laptop, sharp, 500, 503, 0.05, 0.05, 1, 1, 0.25, 0.25, 0, 0, 0, 0, 0.75, 10, Daniel, 
AYQRCZU44R04H, M, english, 4, 25, 7, electric kettle, sharp, 500, 498, 0.575, 0.575, 0.65, 0.675, 0.05, 0.05, 0, 0, 0, 0, 0.75, 11, George, 
AYQRCZU44R04H, M, english, 4, 25, 26, laptop, sharp, 50, 53, 0.575, 0.55, 0.275, 0.275, 0.125, 0.125, 0, 0, 0, 0, 0.25, 12, Charles, 
AYQRCZU44R04H, M, english, 4, 25, 20, watch, sharp, 10000, 9999, 0.175, 0.175, 0.25, 0.25, 0.25, 0.25, 0.575, 0.575, 0.6, 0.65, 0.75, 13, Tom, 
AYQRCZU44R04H, M, english, 4, 25, 16, watch, sharp, 50, 51, 0.975, 1, 0.375, 0.35, 0.2, 0.2, 0, 0, 0, 0, 0.25, 14, Patrick, 
AYQRCZU44R04H, M, english, 4, 25, 14, watch, round, 5000, 5000, 0.125, 0.125, 0.3, 0.275, 0.3, 0.3, 0.675, 0.675, 0.3, 0.3, 0.75, 15, Nathan, 
A1JMINVUZ2AOZR, M, English, 6, 35, 5, electric kettle, round, 10000, 10000, 0.375, 0.375, 0.125, 0.1, 0.1, 0.1, 0.1, 0.075, 0.075, 0.05, 1, 1, Eric, 
A1JMINVUZ2AOZR, M, English, 6, 35, 22, laptop, round, 500, 500, 0.25, 0.25, 0.725, 0.675, 0.825, 0.85, 0.35, 0.35, 0.175, 0.2, 0.275, 2, Winston, 
A1JMINVUZ2AOZR, M, English, 6, 35, 26, laptop, sharp, 50, 47, 0.15, 0.125, 0.725, 0.725, 0.775, 0.75, 0.525, 0.525, 0.25, 0.25, 0, 3, Charles, 
A1JMINVUZ2AOZR, M, English, 6, 35, 8, electric kettle, sharp, 1000, 1002, 0.4, 0.375, 0.15, 0.15, 0.125, 0.1, 0.075, 0.075, 0.05, 0.05, 0.95, 4, Harry, 
A1JMINVUZ2AOZR, M, English, 6, 35, 11, watch, round, 50, 50, 0.75, 0.75, 0.575, 0.575, 0.5, 0.5, 0.3, 0.3, 0.125, 0.125, 0.25, 5, Kenneth, 
A1JMINVUZ2AOZR, M, English, 6, 35, 24, laptop, round, 5000, 5000, 0.25, 0.25, 0.6, 0.6, 0.725, 0.725, 0.325, 0.325, 0.1, 0.1, 0.75, 6, Albert, 
A1JMINVUZ2AOZR, M, English, 6, 35, 4, electric kettle, round, 5000, 5000, 0.65, 0.675, 0.325, 0.35, 0.175, 0.175, 0.1, 0.125, 0.05, 0.05, 0.925, 7, David, 
A1JMINVUZ2AOZR, M, English, 6, 35, 29, laptop, sharp, 5000, 5003, 0.3, 0.325, 0.7, 0.675, 0.825, 0.8, 0.35, 0.325, 0.1, 0.125, 0.725, 8, Fred, 
A1JMINVUZ2AOZR, M, English, 6, 35, 27, laptop, sharp, 500, 499, 0.225, 0.2, 0.725, 0.725, 0.85, 0.825, 0.275, 0.25, 0.075, 0.075, 0.125, 9, Daniel, 
A1JMINVUZ2AOZR, M, English, 6, 35, 23, laptop, round, 1000, 1000, 0.2, 0.225, 0.675, 0.7, 0.8, 0.825, 0.325, 0.35, 0.1, 0.125, 0.575, 10, Zach, 
A1JMINVUZ2AOZR, M, English, 6, 35, 12, watch, round, 500, 500, 0.725, 0.725, 0.6, 0.6, 0.425, 0.425, 0.125, 0.125, 0.05, 0.075, 0.55, 11, Luke, 
A1JMINVUZ2AOZR, M, English, 6, 35, 7, electric kettle, sharp, 500, 502, 0.65, 0.675, 0.35, 0.325, 0.2, 0.175, 0.1, 0.1, 0.025, 0.025, 0.925, 12, George, 
A1JMINVUZ2AOZR, M, English, 6, 35, 3, electric kettle, round, 1000, 1000, 0.75, 0.725, 0.6, 0.575, 0.35, 0.35, 0.175, 0.2, 0.05, 0.025, 1, 13, Calvin, 
A1JMINVUZ2AOZR, M, English, 6, 35, 16, watch, sharp, 50, 49, 0.75, 0.75, 0.625, 0.6, 0.3, 0.3, 0.125, 0.125, 0.025, 0.025, 0.175, 14, Patrick, 
A1JMINVUZ2AOZR, M, English, 6, 35, 25, laptop, round, 10000, 10000, 0.275, 0.275, 0.725, 0.725, 0.825, 0.825, 0.3, 0.275, 0.1, 0.1, 0.925, 15, Barry, 
A2VNMKQGRY4XNX, F, English, 4, 66, 18, watch, sharp, 1000, 1003, 0.25, 0.25, 0.25, 0.25, 0.75, 0.75, 0.25, 0.175, 0.175, 0.15, 1, 1, Robert, 
A2VNMKQGRY4XNX, F, English, 4, 66, 28, laptop, sharp, 1000, 997, 0, 0, 0.45, 0.5, 0.725, 0.75, 0.15, 0.1, 0.1, 0.075, 0.25, 2, Ethan, 
A2VNMKQGRY4XNX, F, English, 4, 66, 19, watch, sharp, 5000, 5001, 0.25, 0.225, 0.3, 0.3, 0.275, 0.25, 0.75, 0.75, 0.25, 0.275, 0.975, 3, Steve, 
A2VNMKQGRY4XNX, F, English, 4, 66, 25, laptop, round, 10000, 10000, 0.1, 0.1, 0.1, 0.1, 0.275, 0.275, 0.275, 0.25, 0.875, 0.875, 0.975, 4, Barry, 
A2VNMKQGRY4XNX, F, English, 4, 66, 21, laptop, round, 50, 50, 0.85, 0.85, 0.375, 0.375, 0.3, 0.3, 0.125, 0.125, 0.075, 0.075, 0.05, 5, Victor, 
A2VNMKQGRY4XNX, F, English, 4, 66, 16, watch, sharp, 50, 48, 0.825, 0.825, 0.175, 0.175, 0.175, 0.175, 0.075, 0.075, 0.075, 0.075, 0.25, 6, Patrick, 
A2VNMKQGRY4XNX, F, English, 4, 66, 13, watch, round, 1000, 1000, 0.15, 0.15, 0.4, 0.4, 0.825, 0.825, 0.125, 0.125, 0.075, 0.075, 0.75, 7, Matt, 
A2VNMKQGRY4XNX, F, English, 4, 66, 11, watch, round, 50, 50, 0.9, 0.875, 0.275, 0.275, 0.175, 0.175, 0.075, 0.075, 0.075, 0.075, 0.25, 8, Kenneth, 
A2VNMKQGRY4XNX, F, English, 4, 66, 8, electric kettle, sharp, 1000, 999, 0.275, 0.275, 0.5, 0.5, 0.65, 0.65, 0.075, 0.075, 0.075, 0.075, 0.95, 9, Harry, 
